Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary,Year,Month,Hour,Month_sin,Month_cos,Hour_sin,Hour_cos,Wind Bearing (degrees)_sin,Wind Bearing (degrees)_cos,Heavy_Cloud,New_Summary
Mostly Cloudy,rain,7.63888888888889,5.41666666666667,0.96,12.3326,160,9.7566,0,1007.55,Mostly cloudy throughout the day.,2014,2,19,0.866025403784439,0.5,-0.887885218402375,0.460065037731152,0.334700352146561,-0.942324611942704,True,Heavy Cloud / Rain
Mostly Cloudy,rain,5.02777777777778,1.51666666666666,0.93,16.9211,198,6.1985,0,1006.31,Mostly cloudy throughout the day.,2014,2,2,0.866025403784439,0.5,0.519583950035434,0.854419404546488,-0.318157453712193,-0.948037886715174,True,Heavy Cloud / Rain
Mostly Cloudy,rain,6.04444444444445,4.30555555555556,0.8,8.2915,189,7.2128,0,1005.64,Mostly cloudy throughout the day.,2014,2,4,0.866025403784439,0.5,0.887885218402375,0.460065037731152,-0.165503110095191,-0.986209268131677,True,Heavy Cloud / Rain
Mostly Cloudy,rain,5.98333333333334,3.47222222222222,0.87,11.9462,152,9.982,0,1005.91,Mostly cloudy throughout the day.,2014,2,6,0.866025403784439,0.5,0.997668769190539,-0.068242413364671,0.462934090562797,-0.886392705179141,True,Heavy Cloud / Rain
Mostly Cloudy,rain,7.66666666666667,5.21111111111111,0.83,13.8621,150,9.982,0,1005.93,Mostly cloudy throughout the day.,2014,2,8,0.866025403784439,0.5,0.816969893010442,-0.576680322114867,0.49367130363771,-0.869648574979942,True,Heavy Cloud / Rain
Mostly Cloudy,rain,12.8944444444444,12.8944444444444,0.68,10.6904,151,9.982,0,1002.45,Mostly cloudy throughout the day.,2014,2,14,0.866025403784439,0.5,-0.631087944326053,-0.77571129070442,0.478375962530946,-0.87815513348872,True,Heavy Cloud / Rain
Overcast,rain,7.85,6.13333333333333,0.95,9.7083,211,9.982,0,1002.85,Mostly cloudy throughout the day.,2014,2,19,0.866025403784439,0.5,-0.887885218402375,0.460065037731152,-0.523803699183509,-0.851839001643898,True,Heavy Cloud / Rain
Overcast,rain,7.63333333333333,5.30555555555555,0.94,13.0088,191,14.0875,0,1003.01,Mostly cloudy throughout the day.,2014,2,21,0.866025403784439,0.5,-0.519583950035434,0.854419404546488,-0.199915768115068,-0.979813087103332,True,Heavy Cloud / Rain
Mostly Cloudy,rain,1.17777777777778,-2.11666666666667,0.85,10.9319,111,8.0017,0,1023.37,Mostly cloudy starting in the morning.,2014,1,5,0.5,0.866025403784439,0.979084087682323,0.203456013052634,0.931632937687414,-0.363400700901799,True,Heavy Cloud / Rain
Mostly Cloudy,rain,1.11666666666667,-1.52777777777778,0.86,8.4042,111,5.4257,0,1023.21,Mostly cloudy starting in the morning.,2014,1,6,0.5,0.866025403784439,0.997668769190539,-0.068242413364671,0.931632937687414,-0.363400700901799,True,Heavy Cloud / Rain
Mostly Cloudy,rain,5.02222222222222,1.72222222222222,0.76,15.4721,159,9.982,0,1022.59,Mostly cloudy starting in the morning.,2014,1,11,0.5,0.866025403784439,0.136166649096247,-0.990685946036331,0.351140728851688,-0.93632269466328,True,Heavy Cloud / Rain
Overcast,rain,5.11111111111111,1.80555555555556,1,15.6492,280,9.7566,0,1018.29,Foggy until morning.,2014,1,11,0.5,0.866025403784439,0.136166649096247,-0.990685946036331,-0.982352781163204,0.187037465072958,True,Heavy Cloud / Rain
Mostly Cloudy,rain,6.38888888888889,4.07222222222222,0.97,11.3666,272,14.3451,0,1018.5,Foggy until morning.,2014,1,12,0.5,0.866025403784439,-0.136166649096246,-0.990685946036331,-0.998841963115568,0.048111669264716,True,Heavy Cloud / Rain
Partly Cloudy,rain,6.32777777777778,4.49444444444445,0.79,8.9194,262,14.9569,0,1020.11,Foggy until morning.,2014,1,15,0.5,0.866025403784439,-0.816969893010442,-0.576680322114867,-0.991960406835698,-0.126548612281436,False,Light Cloud
Partly Cloudy,rain,2.9,0.244444444444443,0.88,9.66,242,16.1,0,1021.1,Foggy until morning.,2014,1,17,0.5,0.866025403784439,-0.997668769190539,-0.068242413364671,-0.888409771397379,-0.459051280453127,False,Light Cloud
Partly Cloudy,rain,1.6,-0.327777777777778,0.89,6.4239,211,6.5205,0,1023,Foggy until morning.,2014,1,22,0.5,0.866025403784439,-0.269796771157025,0.962917287347799,-0.523803699183509,-0.851839001643898,False,Light Cloud
Foggy,snow,-0.994444444444444,-0.994444444444444,0.92,3.0751,210,1.127,0,1022.8,Foggy starting in the evening.,2014,1,23,0.5,0.866025403784439,-2.44929359829471E-16,1,-0.508815428782493,-0.860875635288215,True,Heavy Cloud / Rain
Mostly Cloudy,rain,7.79444444444445,5.86666666666667,0.76,10.7548,161,9.982,0,1021.31,Foggy starting in the evening.,2014,1,11,0.5,0.866025403784439,0.136166649096247,-0.990685946036331,0.318157453712193,-0.948037886715174,True,Heavy Cloud / Rain
Mostly Cloudy,rain,9.98888888888889,9.07222222222222,0.77,7.7119,199,9.9015,0,1020.17,Foggy starting in the evening.,2014,1,14,0.5,0.866025403784439,-0.631087944326053,-0.77571129070442,-0.334700352146561,-0.942324611942704,True,Heavy Cloud / Rain
Partly Cloudy,rain,8.11111111111111,8.11111111111111,0.82,4.6368,180,9.8693,0,1019.85,Foggy starting in the evening.,2014,1,15,0.5,0.866025403784439,-0.816969893010442,-0.576680322114867,-0.008750842777063,-0.999961710642308,False,Light Cloud
Foggy,rain,3.33333333333333,1.46111111111111,0.95,7.084,166,1.1431,0,1019.75,Foggy starting in the evening.,2014,1,18,0.5,0.866025403784439,-0.979084087682323,0.203456013052633,0.234083500898231,-0.972216495749392,True,Heavy Cloud / Rain
Mostly Cloudy,rain,4.20555555555556,1.56111111111111,0.96,10.7548,200,4.3148,0,1019.1,Mostly cloudy throughout the day.,2014,1,23,0.5,0.866025403784439,-2.44929359829471E-16,1,-0.351140728851688,-0.936322694663279,True,Heavy Cloud / Rain
Overcast,rain,5.11666666666667,5.11666666666667,0.93,3.703,243,6.1663,0,1019.87,Mostly cloudy throughout the day.,2014,1,2,0.5,0.866025403784439,0.519583950035434,0.854419404546488,-0.896307570984731,-0.443432901570746,True,Heavy Cloud / Rain
Mostly Cloudy,rain,7.70555555555556,4.51111111111111,0.57,19.8835,302,10.3523,0,1022.98,Mostly cloudy throughout the day.,2014,1,12,0.5,0.866025403784439,-0.136166649096246,-0.990685946036331,-0.840176614468315,0.542312876945183,True,Heavy Cloud / Rain
Mostly Cloudy,rain,6.23888888888889,3.58888888888889,0.53,13.0571,301,10.2235,0,1023.1,Mostly cloudy throughout the day.,2014,1,15,0.5,0.866025403784439,-0.816969893010442,-0.576680322114867,-0.849538963665218,0.52752587539819,True,Heavy Cloud / Rain
Mostly Cloudy,rain,2.71666666666667,-0.449999999999999,0.68,11.7852,279,10.5777,0,1024.04,Mostly cloudy throughout the day.,2014,1,18,0.5,0.866025403784439,-0.979084087682323,0.203456013052633,-0.985475674976989,0.169816648267029,True,Heavy Cloud / Rain
Partly Cloudy,rain,8.79444444444444,6.38333333333333,0.41,15.4882,190,15.8263,0,1019.96,Partly cloudy until evening.,2014,1,11,0.5,0.866025403784439,0.136166649096247,-0.990685946036331,-0.182737426164013,-0.983161753262886,False,Light Cloud
Clear,rain,2.10555555555555,-1.21666666666667,0.8,11.914,140,15.778,0,1017.89,Partly cloudy until evening.,2014,1,19,0.5,0.866025403784439,-0.887885218402375,0.460065037731152,0.637558834511389,-0.770401669609093,False,Clear
Partly Cloudy,rain,1.10555555555556,-2.03333333333333,0.84,10.2235,141,14.9086,0,1017.68,Partly cloudy until evening.,2014,1,21,0.5,0.866025403784439,-0.519583950035434,0.854419404546488,0.623978378003837,-0.781441606125307,False,Light Cloud
Mostly Cloudy,rain,0.094444444444445,-3.48333333333333,0.85,11.2056,140,15.7297,0,1016.94,Mostly cloudy until night.,2014,1,1,0.5,0.866025403784439,0.269796771157024,0.962917287347799,0.637558834511389,-0.770401669609093,True,Heavy Cloud / Rain
Mostly Cloudy,rain,0.955555555555555,-2.98888888888889,0.76,13.7816,128,16.1,0,1015.09,Mostly cloudy until night.,2014,1,7,0.5,0.866025403784439,0.94226092211882,-0.334879612170986,0.784164320340785,-0.62055323599549,True,Heavy Cloud / Rain
Overcast,rain,4.97777777777778,2.26111111111111,0.66,11.9301,140,16.0517,0,1011.14,Mostly cloudy until night.,2014,1,16,0.5,0.866025403784439,-0.94226092211882,-0.334879612170986,0.637558834511389,-0.770401669609093,True,Heavy Cloud / Rain
Overcast,rain,5.41666666666667,1.69444444444444,0.62,19.32,169,15.8263,0,1009.18,Mostly cloudy throughout the day.,2014,1,2,0.5,0.866025403784439,0.519583950035434,0.854419404546488,0.182737426164013,-0.983161753262886,True,Heavy Cloud / Rain
Overcast,rain,4.86111111111111,2.32777777777778,0.72,10.8675,179,9.8049,0,1008.69,Mostly cloudy throughout the day.,2014,1,4,0.5,0.866025403784439,0.887885218402375,0.460065037731152,0.008750842777064,-0.999961710642308,True,Heavy Cloud / Rain
Overcast,rain,3.83888888888889,3.83888888888889,0.93,2.9624,56,5.957,0,1010.02,Mostly cloudy throughout the day.,2014,1,7,0.5,0.866025403784439,0.94226092211882,-0.334879612170986,0.830556911615132,0.556933763178651,True,Heavy Cloud / Rain
Overcast,rain,6.13333333333333,3.17777777777778,0.87,14.8603,318,7.2933,0,1011.15,Mostly cloudy throughout the day.,2014,1,12,0.5,0.866025403784439,-0.136166649096246,-0.990685946036331,-0.657562066888881,0.753400377083011,True,Heavy Cloud / Rain
Mostly Cloudy,rain,7.26666666666667,5.12222222222222,0.71,11.3988,150,15.8263,0,1016.15,Foggy in the morning.,2014,1,14,0.5,0.866025403784439,-0.631087944326053,-0.77571129070442,0.49367130363771,-0.869648574979942,True,Heavy Cloud / Rain
Mostly Cloudy,rain,3.88333333333333,0.555555555555556,0.82,14.007,131,14.812,0,1015.93,Foggy in the morning.,2014,1,16,0.5,0.866025403784439,-0.94226092211882,-0.334879612170986,0.75051602657153,-0.660852248130611,True,Heavy Cloud / Rain
Mostly Cloudy,rain,2.75555555555556,-1.08333333333333,0.89,15.4882,131,15.6492,0,1015.74,Foggy in the morning.,2014,1,17,0.5,0.866025403784439,-0.997668769190539,-0.068242413364671,0.75051602657153,-0.660852248130611,True,Heavy Cloud / Rain
Foggy,rain,1.36111111111111,-1.99444444444444,0.91,11.3827,151,3.1395,0,1013.7,Foggy in the morning.,2014,1,5,0.5,0.866025403784439,0.979084087682323,0.203456013052634,0.478375962530946,-0.87815513348872,True,Heavy Cloud / Rain
Overcast,rain,6.70555555555556,4.66111111111111,0.79,10.2557,145,14.9569,0,1011.9,Foggy in the morning.,2014,1,21,0.5,0.866025403784439,-0.519583950035434,0.854419404546488,0.567787718624338,-0.823175015764794,True,Heavy Cloud / Rain
Overcast,rain,5.85,4.64444444444444,0.91,6.2307,141,14.8764,0,1012.49,Mostly cloudy throughout the day.,2014,1,0,0.5,0.866025403784439,0,1,0.623978378003837,-0.781441606125307,True,Heavy Cloud / Rain
Overcast,rain,7.68888888888889,5.79444444444444,0.84,10.465,150,9.9015,0,1012.86,Mostly cloudy throughout the day.,2014,1,7,0.5,0.866025403784439,0.94226092211882,-0.334879612170986,0.49367130363771,-0.869648574979942,True,Heavy Cloud / Rain
Overcast,rain,7.77777777777778,5.37222222222222,0.89,13.685,150,9.9015,0,1013.07,Mostly cloudy throughout the day.,2014,1,8,0.5,0.866025403784439,0.816969893010442,-0.576680322114867,0.49367130363771,-0.869648574979942,True,Heavy Cloud / Rain
Mostly Cloudy,rain,11.0833333333333,11.0833333333333,0.8,14.0231,140,11.9784,0,1011.77,Mostly cloudy throughout the day.,2014,1,16,0.5,0.866025403784439,-0.94226092211882,-0.334879612170986,0.637558834511389,-0.770401669609093,True,Heavy Cloud / Rain
Overcast,rain,7.85,5.9,0.86,10.948,140,15.8263,0,1011.75,Mostly cloudy throughout the day.,2014,1,22,0.5,0.866025403784439,-0.269796771157025,0.962917287347799,0.637558834511389,-0.770401669609093,True,Heavy Cloud / Rain
Overcast,rain,7.78888888888889,5.99444444444444,0.87,10.0786,144,14.168,0,1011.69,Mostly cloudy throughout the day.,2014,1,0,0.5,0.866025403784439,0,1,0.582107158030027,-0.81311208118574,True,Heavy Cloud / Rain
Partly Cloudy,rain,3.96111111111111,1.2,0.92,11.0607,140,9.8532,0,1011.04,Mostly cloudy throughout the day.,2014,1,5,0.5,0.866025403784439,0.979084087682323,0.203456013052634,0.637558834511389,-0.770401669609093,False,Light Cloud
Overcast,rain,8.81111111111111,6.22222222222222,0.83,16.9694,140,15.8263,0,1010.81,Mostly cloudy throughout the day.,2014,1,8,0.5,0.866025403784439,0.816969893010442,-0.576680322114867,0.637558834511389,-0.770401669609093,True,Heavy Cloud / Rain
Overcast,rain,12.8777777777778,12.8777777777778,0.69,22.4917,159,15.5526,0,1008.58,Mostly cloudy throughout the day.,2014,1,12,0.5,0.866025403784439,-0.136166649096246,-0.990685946036331,0.351140728851688,-0.93632269466328,True,Heavy Cloud / Rain
Overcast,rain,12.7722222222222,12.7722222222222,0.69,15.2145,148,10.2557,0,1007.94,Mostly cloudy throughout the day.,2014,1,13,0.5,0.866025403784439,-0.398401089846242,-0.917211301505453,0.523803699183508,-0.851839001643898,True,Heavy Cloud / Rain
Overcast,rain,11.1833333333333,11.1833333333333,0.8,20.4953,171,15.8263,0,1007.31,Mostly cloudy throughout the day.,2014,1,20,0.5,0.866025403784439,-0.730835964278124,0.682553143218654,0.148218098934677,-0.988954698228483,True,Heavy Cloud / Rain
Mostly Cloudy,rain,0.072222222222224,-3.44444444444444,0.85,10.9319,140,15.6492,0,1021.25,Partly cloudy throughout the day.,2014,1,1,0.5,0.866025403784439,0.269796771157024,0.962917287347799,0.637558834511389,-0.770401669609093,True,Heavy Cloud / Rain
Partly Cloudy,snow,-0.994444444444444,-4.33888888888889,0.92,9.4668,140,11.753,0,1020.05,Partly cloudy throughout the day.,2014,1,4,0.5,0.866025403784439,0.887885218402375,0.460065037731152,0.637558834511389,-0.770401669609093,False,Light Cloud
Partly Cloudy,snow,-0.88888888888889,-4.70555555555556,0.92,11.3666,142,7.406,0,1019.52,Partly cloudy throughout the day.,2014,1,6,0.5,0.866025403784439,0.997668769190539,-0.068242413364671,0.610206791305022,-0.792242180046751,False,Light Cloud
Partly Cloudy,rain,6.28333333333334,4,0.75,11.0285,158,9.9015,0,1016.7,Partly cloudy throughout the day.,2014,1,15,0.5,0.866025403784439,-0.816969893010442,-0.576680322114867,0.367473547992272,-0.930033973318164,False,Light Cloud
Partly Cloudy,rain,4.90555555555556,2.33888888888889,0.76,11.0768,150,7.1323,0,1016.75,Partly cloudy throughout the day.,2014,1,16,0.5,0.866025403784439,-0.94226092211882,-0.334879612170986,0.49367130363771,-0.869648574979942,False,Light Cloud
Partly Cloudy,rain,2.75555555555556,-1.32222222222222,0.83,16.9855,160,9.8049,0,1017.42,Partly cloudy throughout the day.,2014,1,19,0.5,0.866025403784439,-0.887885218402375,0.460065037731152,0.334700352146561,-0.942324611942704,False,Light Cloud
Mostly Cloudy,rain,9.95555555555556,7.72222222222222,0.84,16.2771,159,15.1662,0,1004.09,Mostly cloudy throughout the day.,2014,1,9,0.5,0.866025403784439,0.631087944326053,-0.77571129070442,0.351140728851688,-0.93632269466328,True,Heavy Cloud / Rain
Mostly Cloudy,rain,12.1722222222222,12.1722222222222,0.8,13.9265,150,10.2557,0,1003.36,Mostly cloudy throughout the day.,2014,1,16,0.5,0.866025403784439,-0.94226092211882,-0.334879612170986,0.49367130363771,-0.869648574979942,True,Heavy Cloud / Rain
Mostly Cloudy,rain,8.95555555555556,7.03333333333333,0.89,12.2038,160,15.8263,0,1003.85,Mostly cloudy throughout the day.,2014,1,19,0.5,0.866025403784439,-0.887885218402375,0.460065037731152,0.334700352146561,-0.942324611942704,True,Heavy Cloud / Rain
Overcast,rain,7.70555555555556,5.31111111111111,0.9,13.4918,129,14.0231,0,1003.52,Mostly cloudy throughout the day.,2014,1,3,0.5,0.866025403784439,0.730835964278124,0.682553143218654,0.773183910291764,-0.634181867342434,True,Heavy Cloud / Rain
Mostly Cloudy,rain,7.24444444444444,4.98333333333333,0.87,12.0589,129,14.7637,0,1003.81,Mostly cloudy throughout the day.,2014,1,8,0.5,0.866025403784439,0.816969893010442,-0.576680322114867,0.773183910291764,-0.634181867342434,True,Heavy Cloud / Rain
Overcast,rain,8.86666666666667,7.58333333333333,0.83,8.5169,158,9.982,0,1003.91,Mostly cloudy throughout the day.,2014,1,11,0.5,0.866025403784439,0.136166649096247,-0.990685946036331,0.367473547992272,-0.930033973318164,True,Heavy Cloud / Rain
Overcast,rain,7.10555555555555,4.96111111111111,0.96,11.2217,300,6.118,0,1005.87,Mostly cloudy throughout the day.,2014,1,20,0.5,0.866025403784439,-0.730835964278124,0.682553143218654,-0.85864109143405,0.512577287929287,True,Heavy Cloud / Rain
Overcast,rain,4.97222222222222,1.13333333333333,0.94,19.32,301,6.3112,0,1007.4,Mostly cloudy throughout the day.,2014,1,0,0.5,0.866025403784439,0,1,-0.849538963665218,0.52752587539819,True,Heavy Cloud / Rain
Overcast,rain,3.86111111111111,-0.399999999999999,0.82,20.4148,280,9.982,0,1010.32,Mostly cloudy throughout the day.,2014,1,8,0.5,0.866025403784439,0.816969893010442,-0.576680322114867,-0.982352781163204,0.187037465072958,True,Heavy Cloud / Rain
Overcast,rain,4.92777777777778,0.755555555555555,0.76,21.9926,290,9.9015,0,1011.32,Mostly cloudy throughout the day.,2014,1,10,0.5,0.866025403784439,0.398401089846241,-0.917211301505453,-0.934777328459292,0.355234213158739,True,Heavy Cloud / Rain
Overcast,rain,6.03888888888889,2.72777777777778,0.71,17.2592,309,9.982,0,1011.23,Mostly cloudy throughout the day.,2014,1,13,0.5,0.866025403784439,-0.398401089846242,-0.917211301505453,-0.767604679763283,0.640923595762792,True,Heavy Cloud / Rain
Mostly Cloudy,rain,3.83888888888889,1.75,0.82,8.1305,280,10.2074,0,1013.42,Mostly cloudy throughout the day.,2014,1,17,0.5,0.866025403784439,-0.997668769190539,-0.068242413364671,-0.982352781163204,0.187037465072958,True,Heavy Cloud / Rain
Mostly Cloudy,rain,2.77222222222222,1.01111111111111,0.82,6.4722,246,15.8263,0,1014.7,Mostly cloudy throughout the day.,2014,1,20,0.5,0.866025403784439,-0.730835964278124,0.682553143218654,-0.918344431835245,-0.395782142746739,True,Heavy Cloud / Rain
Mostly Cloudy,rain,2.95,1.07777777777778,0.86,6.8908,261,14.9569,0,1015.09,Mostly cloudy throughout the day.,2014,1,21,0.5,0.866025403784439,-0.519583950035434,0.854419404546488,-0.989593754421285,-0.143889545174015,True,Heavy Cloud / Rain
Mostly Cloudy,rain,2.82222222222222,2.82222222222222,0.75,3.22,14,9.7566,0,1018.21,Mostly cloudy throughout the day.,2014,1,14,0.5,0.866025403784439,-0.631087944326053,-0.77571129070442,0.242582251690906,0.970130842291167,True,Heavy Cloud / Rain
Mostly Cloudy,rain,2.96111111111111,2.96111111111111,0.76,0.5313,353,9.7083,0,1018.74,Mostly cloudy throughout the day.,2014,1,15,0.5,0.866025403784439,-0.816969893010442,-0.576680322114867,-0.104818559343901,0.99449136226368,True,Heavy Cloud / Rain
Overcast,rain,2.15,-0.238888888888889,0.85,8.1305,62,9.6117,0,1019.71,Mostly cloudy throughout the day.,2014,1,19,0.5,0.866025403784439,-0.887885218402375,0.460065037731152,0.884358669176011,0.466808037905556,True,Heavy Cloud / Rain
Overcast,rain,1.10555555555556,-2.22222222222222,0.89,11.0285,42,8.1305,0,1019.33,Mostly cloudy throughout the day.,2014,1,22,0.5,0.866025403784439,-0.269796771157025,0.962917287347799,0.670646629921371,0.741776986549938,True,Heavy Cloud / Rain
Overcast,rain,0.550000000000001,-2.87222222222222,0.91,10.948,61,8.1305,0,1019.39,Breezy starting in the afternoon continuing until evening and foggy starting in the evening.,2014,1,23,0.5,0.866025403784439,-2.44929359829471E-16,1,0.876053610995149,0.482213718865775,True,Heavy Cloud / Rain
Foggy,snow,-2.22222222222222,-9.10555555555556,0.95,27.9174,30,1.8837,0,1010,Breezy starting in the afternoon continuing until evening and foggy starting in the evening.,2014,1,19,0.5,0.866025403784439,-0.887885218402375,0.460065037731152,0.501262559231529,0.865295236732907,True,Heavy Cloud / Rain
